,Class 0,Class 1,Class 2
Class 0,46.75324675324675,41.47186147186147,11.774891774891776
Class 1,44.761904761904766,44.06926406926407,11.168831168831169
Class 2,5.021645021645021,5.194805194805195,89.78354978354979
