,Class 0,Class 1,Class 2
Class 0,34.891774891774894,19.480519480519483,45.62770562770563
Class 1,32.900432900432904,21.904761904761905,45.19480519480519
Class 2,0.7792207792207793,1.2121212121212122,98.00865800865802
