,Class 0,Class 1,Class 2
Class 0,53.76623376623376,6.406926406926407,39.82683982683983
Class 1,53.246753246753244,6.8398268398268405,39.913419913419915
Class 2,3.8095238095238098,2.683982683982684,93.5064935064935
