,Class 0,Class 1,Class 2
Class 0,46.23376623376623,47.61904761904761,6.147186147186147
Class 1,40.865800865800864,52.2077922077922,6.926406926406926
Class 2,1.0389610389610389,1.471861471861472,97.4891774891775
