,Class 0,Class 1,Class 2
Class 0,33.22091062394604,26.728499156829677,40.05059021922428
Class 1,33.38954468802699,26.644182124789207,39.96627318718381
Class 2,4.1315345699831365,4.1315345699831365,91.73693086003372
