,Class 0,Class 1,Class 2
Class 0,48.90387858347386,47.048903878583474,4.0472175379426645
Class 1,47.97639123102867,46.880269814502526,5.143338954468803
Class 2,0.25295109612141653,0.7588532883642496,98.98819561551433
