,Class 0,Class 1,Class 2
Class 0,49.494097807757164,48.81956155143339,1.6863406408094435
Class 1,52.02360876897133,46.54300168634064,1.433389544688027
Class 2,17.45362563237774,26.138279932546375,56.40809443507588
