,Class 0,Class 1,Class 2
Class 0,40.640809443507585,56.74536256323778,2.6138279932546373
Class 1,40.05059021922428,58.1787521079258,1.770657672849916
Class 2,18.54974704890388,27.74030354131535,53.709949409780776
