,Class 0,Class 1,Class 2
Class 0,44.772344013490724,54.97470489038786,0.25295109612141653
Class 1,38.195615514333895,60.79258010118044,1.0118043844856661
Class 2,2.1079258010118047,4.0472175379426645,93.84485666104553
