,Class 0,Class 1,Class 2
Class 0,12.141652613827993,42.580101180438454,45.27824620573356
Class 1,10.792580101180437,41.65261382799326,47.5548060708263
Class 2,0.08431703204047217,0.08431703204047217,99.83136593591905
