,Class 0,Class 1,Class 2
Class 0,56.070826306914,25.21079258010118,18.718381112984822
Class 1,45.27824620573356,36.59359190556493,18.12816188870152
Class 2,3.372681281618887,0.6745362563237773,95.95278246205734
