,Class 0,Class 1,Class 2
Class 0,41.73693086003373,42.748735244519395,15.51433389544688
Class 1,43.50758853288364,41.8212478920742,14.67116357504216
Class 2,1.2647554806070826,0.8431703204047217,97.8920741989882
